area_level,area_level_label,area_id,iso3,area_name,sex,year,indicator,age_group_label,age_group,mean,provincial_value,ratio,organisation,country,pop_data_source,fertility_fit_level,admin1_level,mics,dhs
1,Région,BDI_1_13,BDI,Muyinga,female,2022,ART coverage,15-49,Y015_049,0.914760526192942,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_13,BDI,Muyinga,female,2022,ART coverage,15-29,Y015_029,0.818113163180288,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_13,BDI,Muyinga,female,2022,Population,15-49,Y015_049,276867.681951762,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_13,BDI,Muyinga,female,2022,Population,15-29,Y015_029,154666.3073534866,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_13,BDI,Muyinga,male,2022,HIV prevalence,15-49,Y015_049,0.00446667725653395,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_13,BDI,Muyinga,male,2022,HIV prevalence,15-29,Y015_029,0.00191960455573279,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_13,BDI,Muyinga,male,2022,ART coverage,15-49,Y015_049,0.8215843762070854,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_13,BDI,Muyinga,male,2022,ART coverage,15-29,Y015_029,0.7244380922825344,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_13,BDI,Muyinga,male,2022,Population,15-49,Y015_049,262198.601186333,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_13,BDI,Muyinga,male,2022,Population,15-29,Y015_029,148307.2065617482,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,both,2022,HIV prevalence,15-49,Y015_049,0.00563113887486128,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,both,2022,HIV prevalence,15-29,Y015_029,0.00215507028331059,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,both,2022,ART coverage,15-49,Y015_049,0.8757023785480035,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,both,2022,ART coverage,15-29,Y015_029,0.7651088499668295,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,both,2022,Population,15-49,Y015_049,192411.415247613,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,both,2022,Population,15-29,Y015_029,106424.7549209872,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,female,2022,HIV prevalence,15-49,Y015_049,0.00707339116662361,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,female,2022,HIV prevalence,15-29,Y015_029,0.00249827182109762,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,female,2022,ART coverage,15-49,Y015_049,0.9040488596587634,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,female,2022,ART coverage,15-29,Y015_029,0.7948261493461617,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,female,2022,Population,15-49,Y015_049,104153.018989808,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,female,2022,Population,15-29,Y015_029,56213.2523421717,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,male,2022,HIV prevalence,15-49,Y015_049,0.00392914862009576,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,male,2022,HIV prevalence,15-29,Y015_029,0.00177084607855669,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,male,2022,ART coverage,15-49,Y015_049,0.8154818996784945,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,male,2022,ART coverage,15-29,Y015_029,0.7181731055734613,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,male,2022,Population,15-49,Y015_049,88258.3962578057,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_14,BDI,Mwaro,male,2022,Population,15-29,Y015_029,50211.5025788155,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,both,2022,HIV prevalence,15-49,Y015_049,0.00705667219219582,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,both,2022,HIV prevalence,15-29,Y015_029,0.00263421898503338,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,both,2022,ART coverage,15-49,Y015_049,0.8845692448602543,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,both,2022,ART coverage,15-29,Y015_029,0.7860264839532851,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,both,2022,Population,15-49,Y015_049,454819.846526047,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,both,2022,Population,15-29,Y015_029,252212.9150771096,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,female,2022,HIV prevalence,15-49,Y015_049,0.00883327538951313,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,female,2022,HIV prevalence,15-29,Y015_029,0.00309323287539272,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,female,2022,ART coverage,15-49,Y015_049,0.9118425510499254,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,female,2022,ART coverage,15-29,Y015_029,0.8140011194913361,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,female,2022,Population,15-49,Y015_049,232662.78002573,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,female,2022,Population,15-29,Y015_029,128433.335531432,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,male,2022,HIV prevalence,15-49,Y015_049,0.00519605418259561,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,male,2022,HIV prevalence,15-29,Y015_029,0.00215794749331811,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,male,2022,ART coverage,15-49,Y015_049,0.8360121529983323,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,male,2022,ART coverage,15-29,Y015_029,0.7444196241347678,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,male,2022,Population,15-49,Y015_049,222157.066500318,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_15,BDI,Ngozi,male,2022,Population,15-29,Y015_029,123779.5795456778,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,both,2022,HIV prevalence,15-49,Y015_049,0.00624141018384559,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,both,2022,HIV prevalence,15-29,Y015_029,0.00246029801025668,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,both,2022,ART coverage,15-49,Y015_049,0.8673135779712109,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,both,2022,ART coverage,15-29,Y015_029,0.7533565858590384,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,both,2022,Population,15-49,Y015_049,284076.302639957,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,both,2022,Population,15-29,Y015_029,159433.6046739555,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,female,2022,HIV prevalence,15-49,Y015_049,0.00816644630945396,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,female,2022,HIV prevalence,15-29,Y015_029,0.00295034865400627,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,female,2022,ART coverage,15-49,Y015_049,0.8923862143860332,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,female,2022,ART coverage,15-29,Y015_029,0.7759862612508286,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,female,2022,Population,15-49,Y015_049,140801.29123570301,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,female,2022,Population,15-29,Y015_029,77967.8001306325,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,male,2022,HIV prevalence,15-49,Y015_049,0.00434961084281277,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,male,2022,HIV prevalence,15-29,Y015_029,0.00199128931562778,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,male,2022,ART coverage,15-49,Y015_049,0.8210521645836438,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,male,2022,ART coverage,15-29,Y015_029,0.7212675083766268,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,male,2022,Population,15-49,Y015_049,143275.011404254,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_16,BDI,Rumonge,male,2022,Population,15-29,Y015_029,81465.80454332341,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,both,2022,HIV prevalence,15-49,Y015_049,0.0036912638833739,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,both,2022,HIV prevalence,15-29,Y015_029,0.00146428304828257,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,both,2022,ART coverage,15-49,Y015_049,0.8875438082228486,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,both,2022,ART coverage,15-29,Y015_029,0.7892285928525425,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,both,2022,Population,15-49,Y015_049,277280.597292988,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,both,2022,Population,15-29,Y015_029,156135.2032806361,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,female,2022,HIV prevalence,15-49,Y015_049,0.00460032476873406,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,female,2022,HIV prevalence,15-29,Y015_029,0.00169415510064034,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,female,2022,ART coverage,15-49,Y015_049,0.9161357927527144,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,female,2022,ART coverage,15-29,Y015_029,0.8195964508475901,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,female,2022,Population,15-49,Y015_049,142896.193019688,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,female,2022,Population,15-29,Y015_029,79547.6652154404,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,male,2022,HIV prevalence,15-49,Y015_049,0.00272462388936914,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,male,2022,HIV prevalence,15-29,Y015_029,0.00122552638466221,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,male,2022,ART coverage,15-49,Y015_049,0.8362106457185223,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,male,2022,ART coverage,15-29,Y015_029,0.7456258318953565,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,male,2022,Population,15-49,Y015_049,134384.4042733,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_17,BDI,Rutana,male,2022,Population,15-29,Y015_029,76587.538065196,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,both,2022,HIV prevalence,15-49,Y015_049,0.00435448525592336,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,both,2022,HIV prevalence,15-29,Y015_029,0.0017344949808769,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,both,2022,ART coverage,15-49,Y015_049,0.8991386318758138,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,both,2022,ART coverage,15-29,Y015_029,0.8088371464252367,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,both,2022,Population,15-49,Y015_049,310585.12239466,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,both,2022,Population,15-29,Y015_029,173993.5807738612,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,female,2022,HIV prevalence,15-49,Y015_049,0.00533833642084195,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,female,2022,HIV prevalence,15-29,Y015_029,0.00198908134281483,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,female,2022,ART coverage,15-49,Y015_049,0.9249820891972655,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,female,2022,ART coverage,15-29,Y015_029,0.8359389663067881,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,female,2022,Population,15-49,Y015_049,158767.092897676,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,female,2022,Population,15-29,Y015_029,87742.8499157607,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,male,2022,HIV prevalence,15-49,Y015_049,0.00332560094082807,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,male,2022,HIV prevalence,15-29,Y015_029,0.0014755043297383,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,male,2022,ART coverage,15-49,Y015_049,0.8557552343423297,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,male,2022,ART coverage,15-29,Y015_029,0.7716699791110305,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,male,2022,Population,15-49,Y015_049,151818.029496984,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_18,BDI,Ruyigi,male,2022,Population,15-29,Y015_029,86250.7308581004,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,both,2022,HIV prevalence,15-49,Y015_049,0.03465908378730276,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,both,2022,HIV prevalence,15-29,Y015_029,0.01267430286844823,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,both,2022,ART coverage,15-49,Y015_049,0.8579792651753124,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,both,2022,ART coverage,15-29,Y015_029,0.7457824827001639,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,both,2022,Population,15-49,Y015_049,540629.511163287,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,both,2022,Population,15-29,Y015_029,290504.5090063659,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,female,2022,HIV prevalence,15-49,Y015_049,0.0527045474746651,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,female,2022,HIV prevalence,15-29,Y015_029,0.01734124611777776,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,female,2022,ART coverage,15-49,Y015_049,0.8927558274078906,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,female,2022,ART coverage,15-29,Y015_029,0.782198285836878,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,female,2022,Population,15-49,Y015_049,223621.454026959,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,female,2022,Population,15-29,Y015_029,125277.3932215493,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,male,2022,HIV prevalence,15-49,Y015_049,0.02192958768297088,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,male,2022,HIV prevalence,15-29,Y015_029,0.00913576452495779,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,male,2022,ART coverage,15-49,Y015_049,0.7990206278204044,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,male,2022,ART coverage,15-29,Y015_029,0.693372178105523,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,male,2022,Population,15-49,Y015_049,317008.057136328,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_2,BDI,Bujumbura Mairie,male,2022,Population,15-29,Y015_029,165227.1157848165,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,both,2022,HIV prevalence,15-49,Y015_049,0.00468548096849352,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,both,2022,HIV prevalence,15-29,Y015_029,0.00186198527800824,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,both,2022,ART coverage,15-49,Y015_049,0.8987384348682295,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,both,2022,ART coverage,15-29,Y015_029,0.8124277712988623,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,both,2022,Population,15-49,Y015_049,382881.742999657,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,both,2022,Population,15-29,Y015_029,224620.8892406731,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,female,2022,HIV prevalence,15-49,Y015_049,0.00607532867077416,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,female,2022,HIV prevalence,15-29,Y015_029,0.00228912193303049,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,female,2022,ART coverage,15-49,Y015_049,0.9286681415981352,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,female,2022,ART coverage,15-29,Y015_029,0.8465766614643719,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,female,2022,Population,15-49,Y015_049,188615.634591944,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,female,2022,Population,15-29,Y015_029,109639.8620013531,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,male,2022,HIV prevalence,15-49,Y015_049,0.00333605873267226,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,male,2022,HIV prevalence,15-29,Y015_029,0.00145469022214755,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,male,2022,ART coverage,15-49,Y015_049,0.845818512297084,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,male,2022,ART coverage,15-29,Y015_029,0.7611868067138992,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,male,2022,Population,15-49,Y015_049,194266.108407714,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_3,BDI,Bujumbura,male,2022,Population,15-29,Y015_029,114981.0272393196,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,both,2022,HIV prevalence,15-49,Y015_049,0.00510157815180057,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,both,2022,HIV prevalence,15-29,Y015_029,0.00203292634165209,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,both,2022,ART coverage,15-49,Y015_049,0.90192282765518,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,both,2022,ART coverage,15-29,Y015_029,0.8106724535600083,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,both,2022,Population,15-49,Y015_049,237916.29561883,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,both,2022,Population,15-29,Y015_029,134270.1738595557,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,female,2022,HIV prevalence,15-49,Y015_049,0.00642978421575859,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,female,2022,HIV prevalence,15-29,Y015_029,0.00235868987280195,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,female,2022,ART coverage,15-49,Y015_049,0.9297005818914256,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,female,2022,ART coverage,15-29,Y015_029,0.8433877816378995,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,female,2022,Population,15-49,Y015_049,123195.140602843,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,female,2022,Population,15-29,Y015_029,67561.0560654769,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,male,2022,HIV prevalence,15-49,Y015_049,0.00367526290265529,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,male,2022,HIV prevalence,15-29,Y015_029,0.00170300250335397,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,male,2022,ART coverage,15-49,Y015_049,0.8497366864375233,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,male,2022,ART coverage,15-29,Y015_029,0.7647824524575089,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,male,2022,Population,15-49,Y015_049,114721.155015987,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_4,BDI,Bururi,male,2022,Population,15-29,Y015_029,66709.1177940788,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,both,2022,HIV prevalence,15-49,Y015_049,0.0056404339928746,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,both,2022,HIV prevalence,15-29,Y015_029,0.0022978857874745,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,both,2022,ART coverage,15-49,Y015_049,0.8950516813737938,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,both,2022,ART coverage,15-29,Y015_029,0.8018436072088051,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,both,2022,Population,15-49,Y015_049,175573.615007614,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,both,2022,Population,15-29,Y015_029,98023.4544356405,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,female,2022,HIV prevalence,15-49,Y015_049,0.0070599762464891,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,female,2022,HIV prevalence,15-29,Y015_029,0.00265456087707804,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,female,2022,ART coverage,15-49,Y015_049,0.9239991334846076,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,female,2022,ART coverage,15-29,Y015_029,0.8349634640905396,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,female,2022,Population,15-49,Y015_049,89894.4462368967,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,female,2022,Population,15-29,Y015_029,49758.935969909,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,male,2022,HIV prevalence,15-49,Y015_049,0.00415105254077344,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,male,2022,HIV prevalence,15-29,Y015_029,0.00193016694328371,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,male,2022,ART coverage,15-49,Y015_049,0.8433966094504075,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,male,2022,ART coverage,15-29,Y015_029,0.75488346809392,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,male,2022,Population,15-49,Y015_049,85679.1687707172,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_5,BDI,Cankuzo,male,2022,Population,15-29,Y015_029,48264.5184657315,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_6,BDI,Cibitoke,both,2022,HIV prevalence,15-49,Y015_049,0.00685728724264322,NA,NA,burundi,Burundi,orderly,2,1,1,1
1,Région,BDI_1_6,BDI,Cibitoke,both,2022,HIV prevalence,15-29,Y015_029,0.00262318718071551,NA,NA,burundi,Burundi,orderly,2,1,1,1
